"name","path_id","path_desc"
"ydcN","NA","NA"
"ydcO","NA","NA"
"ydcP","NA","NA"
"ydcR","NA","NA"
"ydcS","NA","NA"
"ydcT","NA","NA"
"ydcU","NA","NA"
"ydcV","NA","NA"
"ydcX","NA","NA"
"ydcY","NA","NA"
"ydcZ","NA","NA"
"yddA","eco02010","ABC transporters"
"yddB","NA","NA"
"yddE","NA","NA"
"yddG","NA","NA"
"yddH","NA","NA"
"yddJ","NA","NA"
"yddK","NA","NA"
"yddL","NA","NA"
"yddM","NA","NA"
"yddW","NA","NA"
"ydeA","NA","NA"
"ydeE","NA","NA"
"ydeH","NA","NA"
"ydeI","NA","NA"
"ydeJ","NA","NA"
"ydeM","NA","NA"
"ydeN","NA","NA"
"ydeO","NA","NA"
"ydeP","NA","NA"
"ydeQ","NA","NA"
"ydeR","NA","NA"
"ydeS","NA","NA"
"ydeT","NA","NA"
"ydfA","NA","NA"
"ydfB","NA","NA"
"ydfC","NA","NA"
"ydfD","NA","NA"
"ydfE","NA","NA"
"ydfG","eco00240","Pyrimidine metabolism"
"ydfG","eco01100","Metabolic pathways"
"ydfH","NA","NA"
"ydfI","NA","NA"
"ydfJ","NA","NA"
"ydfO","NA","NA"
"ydfR","NA","NA"
"ydfU","NA","NA"
"ydfV","NA","NA"
"ydfX","NA","NA"
"ydfZ","NA","NA"
"ydgA","NA","NA"
"ydgC","NA","NA"
"ydgD","NA","NA"
"ydgH","NA","NA"
"ydgI","NA","NA"
"ydgJ","NA","NA"
"ydgK","NA","NA"
"ydgU","NA","NA"
"ydhB","NA","NA"
"ydhC","NA","NA"
"ydhF","NA","NA"
"ydhI","NA","NA"
"ydhJ","NA","NA"
"ydhK","NA","NA"
"ydhL","NA","NA"
"ydhO","NA","NA"
"ydhP","NA","NA"
"ydhQ","NA","NA"
"ydhR","NA","NA"
"ydhS","NA","NA"
"ydhT","NA","NA"
"ydhU","eco00920","Sulfur metabolism"
"ydhU","eco01120","Microbial metabolism in diverse environments"
"ydhV","NA","NA"
"ydhW","NA","NA"
"ydhX","NA","NA"
"ydhY","NA","NA"
"ydhZ","NA","NA"
"ydiB","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"ydiB","eco01100","Metabolic pathways"
"ydiB","eco01110","Biosynthesis of secondary metabolites"
"ydiE","NA","NA"
"ydiF","NA","NA"
"ydiH","NA","NA"
"ydiI","NA","NA"
"ydiJ","NA","NA"
"ydiK","NA","NA"
"ydiL","NA","NA"
"ydiM","NA","NA"
"ydiN","NA","NA"
"ydiO","NA","NA"
"ydiP","NA","NA"
"ydiQ","NA","NA"
"ydiR","NA","NA"
"ydiS","NA","NA"
"ydiT","NA","NA"
"ydiU","NA","NA"
"ydiV","NA","NA"
"ydiY","NA","NA"
"ydiZ","NA","NA"
"ydjA","NA","NA"
"ydjE","NA","NA"
"ydjF","NA","NA"
"ydjG","NA","NA"
"ydjH","NA","NA"
"ydjI","NA","NA"
"ydjJ","NA","NA"
"ydjK","NA","NA"
"ydjL","NA","NA"
"ydjM","NA","NA"
"ydjN","NA","NA"
"ydjO","NA","NA"
"ydjX","NA","NA"
"ydjY","NA","NA"
"ydjZ","NA","NA"
"yeaC","NA","NA"
"yeaD","eco00010","Glycolysis / Gluconeogenesis"
"yeaD","eco01100","Metabolic pathways"
"yeaD","eco01110","Biosynthesis of secondary metabolites"
"yeaD","eco01120","Microbial metabolism in diverse environments"
"yeaE","NA","NA"
"yeaG","NA","NA"
"yeaH","NA","NA"
"yeaI","NA","NA"
"yeaJ","NA","NA"
"yeaK","NA","NA"
"yeaL","NA","NA"
"yeaM","NA","NA"
"yeaN","NA","NA"
"yeaO","NA","NA"
"yeaP","NA","NA"
"yeaQ","NA","NA"
"yeaR","NA","NA"
"yeaV","NA","NA"
"yeaW","eco00363","Bisphenol degradation"
"yeaW","eco00627","Aminobenzoate degradation"
"yeaW","eco00903","Limonene and pinene degradation"
"yeaW","eco01100","Metabolic pathways"
"yeaW","eco01110","Biosynthesis of secondary metabolites"
"yeaW","eco01120","Microbial metabolism in diverse environments"
"yeaX","NA","NA"
"yeaY","NA","NA"
"yeaZ","NA","NA"
"yebA","NA","NA"
"yebB","NA","NA"
"yebC","NA","NA"
"yebE","NA","NA"
"yebF","NA","NA"
"yebG","NA","NA"
"yebK","NA","NA"
"yebN","NA","NA"
"yebO","NA","NA"
"yebQ","NA","NA"
"yebR","NA","NA"
"yebS","NA","NA"
"yebT","NA","NA"
"yebV","NA","NA"
"yebW","NA","NA"
"yebY","NA","NA"
"yebZ","NA","NA"
"yecA","NA","NA"
"yecC","eco02010","ABC transporters"
"yecD","NA","NA"
"yecE","NA","NA"
"yecF","NA","NA"
"yecH","NA","NA"
"yecJ","NA","NA"
"yecM","NA","NA"
"yecN","NA","NA"
"yecR","NA","NA"
"yecS","eco02010","ABC transporters"
"yecT","NA","NA"
"yedA","NA","NA"
"yedD","NA","NA"
"yedE","NA","NA"
"yedF","NA","NA"
"yedI","NA","NA"
"yedJ","NA","NA"
"yedK","NA","NA"
"yedL","NA","NA"
"yedN","NA","NA"
"yedP","eco00051","Fructose and mannose metabolism"
"yedQ","NA","NA"
"yedR","NA","NA"
"yedS","NA","NA"
"yedV","NA","NA"
"yedW","NA","NA"
"yedY","NA","NA"
"yedZ","NA","NA"
"yeeA","NA","NA"
"yeeD","NA","NA"
"yeeE","NA","NA"
"yeeF","NA","NA"
"yeeH","NA","NA"
"yeeJ","NA","NA"
"yeeL","NA","NA"
"yeeN","NA","NA"
"yeeO","NA","NA"
"yeeP","NA","NA"
"yeeR","NA","NA"
"yeeS","NA","NA"
"yeeT","NA","NA"
"yeeU","NA","NA"
"yeeV","NA","NA"
"yeeW","NA","NA"
"yeeX","NA","NA"
"yeeY","NA","NA"
"yeeZ","NA","NA"
"yefM","NA","NA"
"yegD","NA","NA"
"yegE","NA","NA"
"yegH","NA","NA"
"yegI","NA","NA"
"yegJ","NA","NA"
"yegK","NA","NA"
"yegL","NA","NA"
"yegP","NA","NA"
"yegQ","NA","NA"
"yegR","NA","NA"
"yegS","NA","NA"
"yegT","NA","NA"
"yegU","NA","NA"
"yegV","NA","NA"
"yegW","NA","NA"
"yegX","NA","NA"
"yegZ","NA","NA"
"yehA","NA","NA"
"yehB","NA","NA"
"yehC","NA","NA"
"yehD","NA","NA"
"yehE","NA","NA"
"yehH","NA","NA"
"yehI","NA","NA"
"yehK","NA","NA"
"yehL","NA","NA"
"yehM","NA","NA"
"yehP","NA","NA"
"yehQ","NA","NA"
"yehR","NA","NA"
"yehS","NA","NA"
"yehT","NA","NA"
"yehU","NA","NA"
"yehW","eco02010","ABC transporters"
"yehX","eco02010","ABC transporters"
"yehY","eco02010","ABC transporters"
"yeiA","NA","NA"
"yeiB","NA","NA"
"yeiE","NA","NA"
"yeiG","eco00680","Methane metabolism"
"yeiG","eco01120","Microbial metabolism in diverse environments"
"yeiG","eco01200","Carbon metabolism"
"yeiH","NA","NA"
"yeiI","NA","NA"
"yeiL","NA","NA"
"yeiP","NA","NA"
"yeiQ","NA","NA"
"yeiR","NA","NA"
"yeiS","NA","NA"
"yeiT","NA","NA"
"yeiW","NA","NA"
"yejA","NA","NA"
"yejB","eco02010","ABC transporters"
"yejE","eco02010","ABC transporters"
"yejF","eco02010","ABC transporters"
"yejG","NA","NA"
"yejH","NA","NA"
"yejK","NA","NA"
"yejL","NA","NA"
"yejM","NA","NA"
"yejO","NA","NA"
"yfaA","NA","NA"
"yfaD","NA","NA"
"yfaE","NA","NA"
"yfaH","NA","NA"
"yfaL","NA","NA"
"yfaP","NA","NA"
"yfaQ","NA","NA"
"yfaS","NA","NA"
"yfaT","NA","NA"
"yfaY","NA","NA"
"yfaZ","NA","NA"
"yfbK","NA","NA"
"yfbL","NA","NA"
"yfbM","NA","NA"
"yfbN","NA","NA"
"yfbO","NA","NA"
"yfbP","NA","NA"
"yfbR","eco00230","Purine metabolism"
"yfbR","eco00240","Pyrimidine metabolism"
"yfbR","eco00760","Nicotinate and nicotinamide metabolism"
"yfbR","eco01100","Metabolic pathways"
"yfbR","eco01110","Biosynthesis of secondary metabolites"
"yfbS","NA","NA"
"yfbT","eco00051","Fructose and mannose metabolism"
"yfbU","NA","NA"
"yfbV","NA","NA"
"yfcA","NA","NA"
"yfcC","NA","NA"
"yfcD","NA","NA"
"yfcE","NA","NA"
"yfcF","NA","NA"
"yfcG","eco00480","Glutathione metabolism"
"yfcH","NA","NA"
"yfcI","NA","NA"
"yfcJ","NA","NA"
"yfcL","NA","NA"
"yfcM","NA","NA"
"yfcN","NA","NA"
"yfcO","NA","NA"
"yfcP","NA","NA"
"yfcQ","NA","NA"
"yfcR","NA","NA"
"yfcS","NA","NA"
"yfcU","NA","NA"
"yfcV","NA","NA"
"yfcZ","NA","NA"
"yfdC","NA","NA"
"yfdE","NA","NA"
"yfdF","NA","NA"
"yfdK","NA","NA"
"yfdL","NA","NA"
"yfdM","NA","NA"
"yfdN","NA","NA"
"yfdP","NA","NA"
"yfdQ","NA","NA"
"yfdR","NA","NA"
"yfdS","NA","NA"
"yfdT","NA","NA"
"yfdV","NA","NA"
"yfdX","NA","NA"
"yfdY","NA","NA"
"yfeA","NA","NA"
"yfeC","NA","NA"
"yfeD","NA","NA"
"yfeH","NA","NA"
"yfeK","NA","NA"
"yfeN","NA","NA"
"yfeO","NA","NA"
"yfeR","NA","NA"
"yfeS","NA","NA"
"yfeW","NA","NA"
"yfeX","NA","NA"
"yfeY","NA","NA"
"yfeZ","NA","NA"
"yffB","NA","NA"
"yffL","NA","NA"
"yffM","NA","NA"
"yffN","NA","NA"
"yffO","NA","NA"
"yffP","NA","NA"
"yffQ","NA","NA"
"yffR","NA","NA"
"yffS","NA","NA"
"yfgC","NA","NA"
"yfgD","NA","NA"
"yfgF","NA","NA"
"yfgG","NA","NA"
"yfgH","NA","NA"
"yfgI","NA","NA"
"yfgJ","NA","NA"
"yfgM","NA","NA"
"yfgO","NA","NA"
"yfhB","NA","NA"
"yfhG","NA","NA"
"yfhH","NA","NA"
"yfhL","NA","NA"
"yfhM","NA","NA"
"yfhR","NA","NA"
"yfiB","NA","NA"
"yfiC","NA","NA"
"yfiD","NA","NA"
"yfiE","NA","NA"
"yfiF","NA","NA"
"yfiH","NA","NA"
"yfiL","NA","NA"
"yfiM","NA","NA"
"yfiN","NA","NA"
"yfiP","NA","NA"
"yfiQ","NA","NA"
"yfiR","NA","NA"
"yfjD","NA","NA"
"yfjF","NA","NA"
"yfjG","NA","NA"
"yfjH","NA","NA"
"yfjI","NA","NA"
"yfjJ","NA","NA"
"yfjK","NA","NA"
"yfjL","NA","NA"
"yfjM","NA","NA"
"yfjO","NA","NA"
"yfjP","NA","NA"
"yfjQ","NA","NA"
"yfjR","NA","NA"
"yfjS","NA","NA"
"yfjT","NA","NA"
"yfjU","NA","NA"
"yfjV","NA","NA"
"yfjW","NA","NA"
"yfjX","NA","NA"
"yfjY","NA","NA"
"yfjZ","NA","NA"
"ygaC","NA","NA"
"ygaD","NA","NA"
"ygaH","NA","NA"
"ygaM","NA","NA"
"ygaP","NA","NA"
"ygaQ","NA","NA"
"ygaU","NA","NA"
"ygaV","NA","NA"
"ygaW","NA","NA"
"ygaY","NA","NA"
"ygaZ","NA","NA"
"ygbA","NA","NA"
"ygbE","NA","NA"
"ygbF","NA","NA"
"ygbI","NA","NA"
"ygbJ","NA","NA"
"ygbK","NA","NA"
"ygbL","NA","NA"
"ygbM","NA","NA"
"ygbN","NA","NA"
"ygbT","NA","NA"
"ygcB","NA","NA"
"ygcE","NA","NA"
"ygcF","NA","NA"
"ygcG","NA","NA"
"ygcN","NA","NA"
"ygcO","NA","NA"
"ygcP","NA","NA"
"ygcQ","NA","NA"
"ygcR","NA","NA"
"ygcS","NA","NA"
"ygcU","NA","NA"
"ygcW","NA","NA"
"ygdB","NA","NA"
"ygdD","NA","NA"
"ygdG","NA","NA"
"ygdH","NA","NA"
"ygdI","NA","NA"
"ygdQ","NA","NA"
"ygdR","NA","NA"
"ygeA","NA","NA"
"ygeF","NA","NA"
"ygeG","NA","NA"
"ygeH","NA","NA"
"ygeI","NA","NA"
"ygeK","NA","NA"
"ygeN","NA","NA"
"ygeO","NA","NA"
"ygeQ","NA","NA"
"ygeR","NA","NA"
"ygeV","NA","NA"
"ygeW","NA","NA"
"ygeX","NA","NA"
"ygeY","NA","NA"
"ygfA","NA","NA"
"ygfB","NA","NA"
"ygfF","NA","NA"
"ygfI","NA","NA"
"ygfK","eco00450","Selenocompound metabolism"
"ygfM","eco00450","Selenocompound metabolism"
"ygfQ","NA","NA"
"ygfS","NA","NA"
"ygfT","NA","NA"
"ygfU","NA","NA"
"ygfX","NA","NA"
"ygfY","NA","NA"
"ygfZ","NA","NA"
"yggC","NA","NA"
"yggD","NA","NA"
"yggE","NA","NA"
"yggF","NA","NA"
"yggG","NA","NA"
"yggI","NA","NA"
"yggL","NA","NA"
"yggM","NA","NA"
"yggN","NA","NA"
"yggP","NA","NA"
"yggR","NA","NA"
"yggS","NA","NA"
"yggT","NA","NA"
"yggU","NA","NA"
"yggW","eco00860","Porphyrin and chlorophyll metabolism"
"yggW","eco01100","Metabolic pathways"
"yggW","eco01110","Biosynthesis of secondary metabolites"
"yggX","NA","NA"
"yghA","NA","NA"
"yghB","NA","NA"
"yghD","eco03070","Bacterial secretion system"
"yghE","NA","NA"
"yghF","NA","NA"
"yghG","NA","NA"
"yghJ","NA","NA"
"yghO","NA","NA"
"yghQ","NA","NA"
"yghR","NA","NA"
"yghS","NA","NA"
"yghT","NA","NA"
"yghU","NA","NA"
"yghW","NA","NA"
"yghX","NA","NA"
"ygiB","NA","NA"
"ygiC","NA","NA"
"ygiD","NA","NA"
"ygiF","NA","NA"
"ygiL","NA","NA"
"ygiM","NA","NA"
"ygiN","NA","NA"
"ygiQ","NA","NA"
"ygiS","NA","NA"
"ygiV","NA","NA"
"ygiW","NA","NA"
"ygiZ","NA","NA"
"ygjH","NA","NA"
"ygjI","NA","NA"
"ygjJ","NA","NA"
"ygjK","NA","NA"
"ygjP","NA","NA"
"ygjQ","NA","NA"
"ygjR","NA","NA"
"ygjV","NA","NA"
"yhaB","NA","NA"
"yhaC","NA","NA"
"yhaH","NA","NA"
"yhaI","NA","NA"
"yhaJ","NA","NA"
"yhaK","NA","NA"
"yhaL","NA","NA"
"yhaM","NA","NA"
"yhaO","NA","NA"
"yhaV","NA","NA"
"yhbE","NA","NA"
"yhbJ","NA","NA"
"yhbO","NA","NA"
"yhbP","NA","NA"
"yhbQ","NA","NA"
"yhbS","NA","NA"
"yhbT","NA","NA"
"yhbU","NA","NA"
"yhbV","NA","NA"
"yhbW","NA","NA"
"yhbX","NA","NA"
"yhbY","NA","NA"
"yhcA","NA","NA"
"yhcB","NA","NA"
"yhcC","NA","NA"
"yhcD","NA","NA"
"yhcE","NA","NA"
"yhcF","NA","NA"
"yhcG","NA","NA"
"yhcH","NA","NA"
"yhcM","NA","NA"
"yhcN","NA","NA"
"yhcO","NA","NA"
"yhdE","NA","NA"
"yhdH","NA","NA"
"yhdJ","NA","NA"
"yhdL","NA","NA"
"yhdN","NA","NA"
"yhdP","NA","NA"
"yhdT","NA","NA"
"yhdU","NA","NA"
"yhdV","NA","NA"
"yhdW","NA","NA"
"yhdX","eco02010","ABC transporters"
"yhdY","eco02010","ABC transporters"
"yhdZ","eco02010","ABC transporters"
"yheL","NA","NA"
"yheM","NA","NA"
"yheN","NA","NA"
"yheO","NA","NA"
"yheS","NA","NA"
"yheT","NA","NA"
"yheU","NA","NA"
"yheV","NA","NA"
"yhfA","NA","NA"
"yhfG","NA","NA"
"yhfK","NA","NA"
"yhfL","NA","NA"
"yhfS","NA","NA"
"yhfT","NA","NA"
"yhfU","NA","NA"
"yhfW","NA","NA"
"yhfX","NA","NA"
"yhfY","NA","NA"
"yhfZ","NA","NA"
"yhgA","NA","NA"
"yhgE","NA","NA"
"yhgF","NA","NA"
"yhgN","NA","NA"
"yhhA","NA","NA"
"yhhH","NA","NA"
"yhhI","NA","NA"
"yhhJ","NA","NA"
"yhhK","NA","NA"
"yhhL","NA","NA"
"yhhM","NA","NA"
"yhhN","NA","NA"
"yhhQ","NA","NA"
"yhhS","NA","NA"
"yhhT","NA","NA"
"yhhW","NA","NA"
"yhhX","NA","NA"
"yhhY","NA","NA"
"yhhZ","NA","NA"
"yhiD","NA","NA"
"yhiI","NA","NA"
"yhiJ","NA","NA"
"yhiL","NA","NA"
"yhiM","NA","NA"
"yhiN","NA","NA"
"yhiQ","NA","NA"
"yhiR","NA","NA"
"yhiS","NA","NA"
"yhjA","NA","NA"
"yhjB","NA","NA"
"yhjC","NA","NA"
"yhjD","NA","NA"
"yhjE","NA","NA"
"yhjG","NA","NA"
"yhjH","NA","NA"
"yhjJ","NA","NA"
"yhjK","NA","NA"
"yhjR","NA","NA"
"yhjV","NA","NA"
"yhjX","NA","NA"
"yhjY","NA","NA"
"yiaA","NA","NA"
"yiaB","NA","NA"
"yiaC","NA","NA"
"yiaD","NA","NA"
"yiaF","NA","NA"
"yiaG","NA","NA"
"yiaJ","NA","NA"
"yiaK","NA","NA"
"yiaL","NA","NA"
"yiaM","NA","NA"
"yiaN","NA","NA"
"yiaO","NA","NA"
"yiaQ","eco00040","Pentose and glucuronate interconversions"
"yiaR","eco00040","Pentose and glucuronate interconversions"
"yiaS","eco00040","Pentose and glucuronate interconversions"
"yiaS","eco01100","Metabolic pathways"
"yiaT","NA","NA"
"yiaU","NA","NA"
"yiaV","NA","NA"
"yiaW","NA","NA"
"yiaY","eco00010","Glycolysis / Gluconeogenesis"
"yiaY","eco00071","Fatty acid degradation"
"yiaY","eco00350","Tyrosine metabolism"
"yiaY","eco00625","Chloroalkane and chloroalkene degradation"
"yiaY","eco00626","Naphthalene degradation"
"yiaY","eco01100","Metabolic pathways"
"yiaY","eco01110","Biosynthesis of secondary metabolites"
"yiaY","eco01120","Microbial metabolism in diverse environments"
"yiaY","eco01220","Degradation of aromatic compounds"
"yibA","NA","NA"
"yibB","NA","NA"
"yibD","NA","NA"
"yibF","NA","NA"
"yibG","NA","NA"
"yibH","NA","NA"
"yibI","NA","NA"
"yibJ","NA","NA"
"yibL","NA","NA"
"yibN","NA","NA"
"yibQ","NA","NA"
"yibS","NA","NA"
"yibT","NA","NA"
"yibU","NA","NA"
"yibV","NA","NA"
"yibW","NA","NA"
"yicC","NA","NA"
"yicG","NA","NA"
"yicH","NA","NA"
"yicI","NA","NA"
"yicJ","NA","NA"
"yicL","NA","NA"
"yicN","NA","NA"
"yicO","NA","NA"
"yicR","NA","NA"
"yicS","NA","NA"
"yicT","NA","NA"
"yidA","NA","NA"
"yidB","NA","NA"
"yidC","eco03060","Protein export"
"yidC","eco03070","Bacterial secretion system"
"yidD","NA","NA"
"yidE","NA","NA"
"yidF","NA","NA"
"yidG","NA","NA"
"yidH","NA","NA"
"yidI","NA","NA"
"yidJ","NA","NA"
"yidK","NA","NA"
"yidL","NA","NA"
"yidP","NA","NA"
"yidQ","NA","NA"
"yidR","NA","NA"
"yidX","NA","NA"
"yidZ","NA","NA"
"yieE","NA","NA"
"yieF","NA","NA"
"yieH","NA","NA"
"yieK","NA","NA"
"yieL","NA","NA"
"yieP","NA","NA"
"yifB","NA","NA"
"yifE","NA","NA"
"yifK","NA","NA"
"yifL","NA","NA"
"yifN","NA","NA"
"yigA","NA","NA"
"yigB","NA","NA"
"yigE","NA","NA"
"yigF","NA","NA"
"yigG","NA","NA"
"yigI","NA","NA"
"yigL","NA","NA"
"yigM","NA","NA"
"yigP","NA","NA"
"yigZ","NA","NA"
"yihA","NA","NA"
"yihD","NA","NA"
"yihF","NA","NA"
"yihG","NA","NA"
"yihI","NA","NA"
"yihL","NA","NA"
"yihM","NA","NA"
"yihN","NA","NA"
"yihO","NA","NA"
"yihP","NA","NA"
"yihQ","eco00052","Galactose metabolism"
"yihQ","eco00500","Starch and sucrose metabolism"
"yihQ","eco01100","Metabolic pathways"
"yihR","NA","NA"
"yihS","NA","NA"
"yihT","NA","NA"
"yihU","eco00650","Butanoate metabolism"
"yihU","eco01100","Metabolic pathways"
"yihU","eco01200","Carbon metabolism"
"yihV","NA","NA"
"yihW","NA","NA"
"yihX","NA","NA"
"yihY","NA","NA"
"yiiD","NA","NA"
"yiiE","NA","NA"
"yiiF","NA","NA"
"yiiG","NA","NA"
"yiiM","NA","NA"
"yiiQ","NA","NA"
"yiiR","NA","NA"
"yiiS","NA","NA"
"yiiX","NA","NA"
"yijD","NA","NA"
"yijE","NA","NA"
"yijF","NA","NA"
"yijO","NA","NA"
"yijP","NA","NA"
"yjaA","NA","NA"
"yjaB","NA","NA"
"yjaG","NA","NA"
"yjaH","NA","NA"
"yjaZ","NA","NA"
"yjbB","NA","NA"
"yjbD","NA","NA"
"yjbE","NA","NA"
"yjbF","NA","NA"
"yjbG","NA","NA"
"yjbH","NA","NA"
"yjbI","NA","NA"
"yjbJ","NA","NA"
"yjbL","NA","NA"
"yjbM","NA","NA"
"yjbQ","NA","NA"
"yjbR","NA","NA"
"yjbS","NA","NA"
"yjbT","NA","NA"
"yjcB","NA","NA"
"yjcC","NA","NA"
"yjcD","NA","NA"
"yjcE","NA","NA"
"yjcF","NA","NA"
"yjcH","NA","NA"
"yjcO","NA","NA"
"yjcS","NA","NA"
"yjcZ","NA","NA"
"yjdA","NA","NA"
"yjdC","NA","NA"
"yjdF","NA","NA"
"yjdI","NA","NA"
"yjdJ","NA","NA"
"yjdK","NA","NA"
"yjdL","NA","NA"
"yjdM","eco00440","Phosphonate and phosphinate metabolism"
"yjdM","eco01120","Microbial metabolism in diverse environments"
"yjdN","NA","NA"
"yjdO","NA","NA"
"yjdP","NA","NA"
"yjdQ","NA","NA"
"yjeA","NA","NA"
"yjeE","NA","NA"
"yjeF","NA","NA"
"yjeH","NA","NA"
"yjeI","NA","NA"
"yjeJ","NA","NA"
"yjeK","NA","NA"
"yjeM","NA","NA"
"yjeN","NA","NA"
"yjeO","NA","NA"
"yjeP","NA","NA"
"yjeS","NA","NA"
"yjeT","NA","NA"
"yjeV","NA","NA"
"yjfC","NA","NA"
"yjfF","NA","NA"
"yjfI","NA","NA"
"yjfJ","NA","NA"
"yjfK","NA","NA"
"yjfL","NA","NA"
"yjfM","NA","NA"
"yjfN","NA","NA"
"yjfP","NA","NA"
"yjfY","NA","NA"
"yjfZ","NA","NA"
"yjgA","NA","NA"
"yjgB","NA","NA"
"yjgF","NA","NA"
"yjgH","NA","NA"
"yjgI","NA","NA"
"yjgJ","NA","NA"
"yjgL","NA","NA"
"yjgM","NA","NA"
"yjgN","NA","NA"
"yjgR","NA","NA"
"yjgX","NA","NA"
"yjgZ","NA","NA"
"yjhB","NA","NA"
"yjhC","NA","NA"
"yjhD","NA","NA"
"yjhE","NA","NA"
"yjhF","NA","NA"
"yjhG","NA","NA"
"yjhH","eco00300","Lysine biosynthesis"
"yjhH","eco01100","Metabolic pathways"
"yjhH","eco01110","Biosynthesis of secondary metabolites"
"yjhH","eco01120","Microbial metabolism in diverse environments"
"yjhH","eco01230","Biosynthesis of amino acids"
"yjhI","NA","NA"
"yjhP","NA","NA"
"yjhQ","NA","NA"
"yjhR","NA","NA"
"yjhU","NA","NA"
"yjhV","NA","NA"
"yjhX","NA","NA"
"yjhY","NA","NA"
"yjhZ","NA","NA"
"yjiA","NA","NA"
"yjiC","NA","NA"
"yjiG","NA","NA"
"yjiH","NA","NA"
"yjiJ","NA","NA"
"yjiK","NA","NA"
"yjiL","NA","NA"
"yjiM","NA","NA"
"yjiN","NA","NA"
"yjiP","NA","NA"
"yjiR","NA","NA"
"yjiS","NA","NA"
"yjiT","NA","NA"
"yjiV","NA","NA"
"yjiX","NA","NA"
"yjiY","NA","NA"
"yjjA","NA","NA"
"yjjB","NA","NA"
"yjjG","eco00230","Purine metabolism"
"yjjG","eco00240","Pyrimidine metabolism"
"yjjG","eco00760","Nicotinate and nicotinamide metabolism"
"yjjG","eco01100","Metabolic pathways"
"yjjG","eco01110","Biosynthesis of secondary metabolites"
"yjjI","NA","NA"
"yjjJ","NA","NA"
"yjjK","NA","NA"
"yjjL","NA","NA"
"yjjM","NA","NA"
"yjjN","NA","NA"
"yjjP","NA","NA"
"yjjQ","NA","NA"
"yjjU","NA","NA"
"yjjV","NA","NA"
"yjjW","NA","NA"
"yjjX","NA","NA"
"yjjY","NA","NA"
"yjjZ","NA","NA"
"yjtD","NA","NA"
"ykfA","NA","NA"
"ykfB","NA","NA"
"ykfC","NA","NA"
"ykfF","NA","NA"
"ykfG","NA","NA"
"ykfH","NA","NA"
"ykfI","NA","NA"
"ykfJ","NA","NA"
"ykfK","NA","NA"
"ykfL","NA","NA"
"ykfM","NA","NA"
"ykfN","NA","NA"
"ykgA","NA","NA"
"ykgB","NA","NA"
"ykgC","NA","NA"
"ykgD","NA","NA"
"ykgE","NA","NA"
"ykgF","NA","NA"
"ykgG","NA","NA"
"ykgH","NA","NA"
"ykgI","NA","NA"
"ykgJ","NA","NA"
"ykgL","NA","NA"
"ykgM","eco03010","Ribosome"
"ykgO","eco03010","Ribosome"
"ykgP","NA","NA"
"ykgQ","NA","NA"
"ykgR","NA","NA"
"ykgS","NA","NA"
"ykgT","NA","NA"
"ykiA","NA","NA"
"ylaB","NA","NA"
"ylaC","NA","NA"
"ylbA","eco00230","Purine metabolism"
"ylbA","eco01120","Microbial metabolism in diverse environments"
"ylbE","NA","NA"
"ylbF","NA","NA"
"ylbG","NA","NA"
"ylbH","NA","NA"
"ylbI","NA","NA"
"ylcG","NA","NA"
"ylcH","NA","NA"
"ylcI","NA","NA"
"yliE","NA","NA"
"yliF","NA","NA"
"yliI","NA","NA"
"yliJ","NA","NA"
"yliL","NA","NA"
"ymbA","NA","NA"
"ymcE","NA","NA"
"ymdA","NA","NA"
"ymdB","NA","NA"
"ymdC","NA","NA"
"ymdE","NA","NA"
"ymdF","NA","NA"
"ymfA","NA","NA"
"ymfD","NA","NA"
"ymfE","NA","NA"
"ymfI","NA","NA"
"ymfJ","NA","NA"
"ymfL","NA","NA"
"ymfM","NA","NA"
"ymfQ","NA","NA"
"ymfR","NA","NA"
"ymgA","NA","NA"
"ymgC","NA","NA"
"ymgD","NA","NA"
"ymgE","NA","NA"
"ymgF","NA","NA"
"ymgG","NA","NA"
"ymgI","NA","NA"
"ymgJ","NA","NA"
"ymiA","NA","NA"
"ymiB","NA","NA"
"ymjA","NA","NA"
"ymjC","NA","NA"
"ymjD","NA","NA"
"ynaA","NA","NA"
"ynaI","NA","NA"
"ynaJ","NA","NA"
"ynaK","NA","NA"
"ynbA","NA","NA"
"ynbB","eco00564","Glycerophospholipid metabolism"
"ynbB","eco01100","Metabolic pathways"
"ynbC","NA","NA"
"ynbD","NA","NA"
"ynbE","NA","NA"
"ynbG","NA","NA"
"yncA","NA","NA"
"yncB","NA","NA"
"yncD","NA","NA"
"yncE","NA","NA"
"yncG","NA","NA"
"yncH","NA","NA"
"yncI","NA","NA"
"yncJ","NA","NA"
"yncL","NA","NA"
"yneE","NA","NA"
"yneF","NA","NA"
"yneG","NA","NA"
"yneH","NA","NA"
"yneJ","NA","NA"
"yneK","NA","NA"
"yneL","NA","NA"
"yneM","NA","NA"
"yneO","NA","NA"
"ynfA","NA","NA"
"ynfB","NA","NA"
"ynfC","NA","NA"
"ynfD","NA","NA"
"ynfE","eco00450","Selenocompound metabolism"
"ynfF","eco00450","Selenocompound metabolism"
"ynfG","NA","NA"
"ynfH","NA","NA"
"ynfK","eco00780","Biotin metabolism"
"ynfK","eco01100","Metabolic pathways"
"ynfL","NA","NA"
"ynfM","NA","NA"
"ynfN","NA","NA"
"ynfO","NA","NA"
"ynhF","NA","NA"
